sample_id,drug_name,category,form,manufacturer,batch_number,expiry_date,price,distribution_channel,manufacturing_country,active_ingredient_pct,impurity_level,dissolution_rate,ph_level,spectral_diff,barcode_valid,hologram_quality,print_quality,package_seal_quality,label_text_errors,weight_variation_pct,is_fake
MED004859,Hydroformin®,Antidiabetic,Tablet,Bayer,615761,01/2026,69.1,Online Pharmacy (Verified),USA,104.91467621991599,0.8426516076869429,94.9343665026874,6.417179682230503,3.6290504455544355,True,8.0,7.8,7.8,0.0,0.3607625479428683,False
MED004860,Azaoxacin 42®,Antihistamine,Injection,Merck,Q22480,03/2024,116.99,Hospital Pharmacy,China,107.87694020708211,0.4101909058072804,87.50467406967489,5.906210718093117,2.3722452131433807,True,9.2,10.0,9.1,0.0,0.2796294697818547,False
MED004861,Zoltidine,Antihistamine,Tablet,Pfizer,D093247,04/2027,112.54,Hospital Pharmacy,USA,100.49746157443116,0.7446865397388137,83.40972064737792,6.772029015027007,4.3253872384465675,True,9.7,9.6,9.7,0.0,0.6038638129438749,False
MED004862,Ltprtbgi,Antiviral,Gel,Johnson & Johnson,A189638,11/2027,65.92,Online Pharmacy (Verified),Unknown,90.77892109249711,0.9021780619219482,92.07138562346277,7.377387290771617,2.6451751328021835,True,9.7,9.0,8.8,1.0,-0.605106412443029,False
MED004863,Pnzktw®,Hormone,Gel,Sanofi,688648,02/2027,60.39,Official Pharmacy,UK,107.60184608505008,0.9155752521771239,91.77121069089702,6.887483578095783,3.9109118804654432,True,9.2,9.3,8.2,2.0,1.0795981249315056,False
MED004864,Paraformin,Antidiabetic,Cream,Takeda,35697382,03/2030,135.06,Official Pharmacy,India,110.82709564019899,1.1160846151790638,90.75447235997582,6.70102345858574,2.6554985693631803,True,10.0,7.2,9.6,0.0,1.4880297644719145,False
MED004865,Isostatin,Antihistamine,Cream,Pfizer,E087247,04/2027,43.61,Direct from Distributor,USA,99.56691873461965,0.05383984308321138,92.20684384510203,7.292536394578415,1.1435312428699027,True,8.7,7.2,9.2,0.0,0.40067413188413437,False
MED004866,Loracillin,Cardiovascular,Gel,Takeda,318905,08/2026,58.26,Online Pharmacy (Unverified),USA,79.670533158338,0.0,100.0,6.447300118660839,13.332997862144067,True,5.0,5.3,6.3,3.0,1.7992237849119639,False
MED004867,Zkuwujxg®,Antihistamine,Gel,GlaxoSmithKline,6629375,01/2026,117.96,Hospital Pharmacy,Nigeria,109.56762616518498,0.3782126926308417,84.41614975891625,7.790056507485701,3.2568524315584124,True,8.0,9.4,10.0,0.0,0.8789702074066712,False
MED004868,Nrilyjb,Antihistamine,Capsule,Bristol-Myers Squibb,T677775,04/2027,33.82,Online Pharmacy (Verified),Unknown,103.34231134081115,1.1471976284705532,89.66277275380976,6.822546872094936,1.5352935559823768,True,7.1,9.2,9.6,0.0,0.5892979894482162,False
MED004869,Hydroformin®,Hormone,Capsule,Pfizer,N960497,01/2026,55.33,Official Pharmacy,Germany,53.21092870166768,3.82182829236248,43.66430287820823,4.999680118241907,16.254025314247997,False,4.9,1.0,6.7,4.0,10.275243079309337,True
MED004870,Paradipine,Cardiovascular,Gel,AstraZeneca,401466823,06/2030,41.12,Hospital Pharmacy,Switzerland,103.24275812231484,0.26817082897776634,86.79661653785377,7.375450271280476,0.0,True,7.5,9.1,10.0,0.0,-0.5175804231776453,False
MED004871,Emodnt®,Antibiotic,Cream,Johnson & Johnson,787190,08/2026,49.98,Official Pharmacy,USA,100.8057469189456,0.3197918591013522,98.18477355477653,7.016291884661873,1.071445446143839,True,9.0,10.0,9.7,0.0,0.04387498886059399,False
MED004872,Idcshzg®,Antiviral,Capsule,Abbott,W282081,10/2028,79.51,Official Pharmacy,Mexico,92.59408643677911,0.4943832146651437,89.19832259440972,6.633132590427821,0.6247654724301646,True,9.0,9.6,8.8,1.0,-0.19069611543555776,False
MED004873,Loraformin 72,Antiviral,Gel,Merck,L68753,06/2026,95.65,Official Pharmacy,Brazil,100.69851351229133,0.9918591542321729,90.62125016992502,7.215774561974049,1.1466249674710067,True,10.0,8.6,8.0,0.0,0.32648808435464677,False
MED004874,Erycillin 72®,Painkiller,Tablet,Abbott,P9160431,02/2027,59.53,Hospital Pharmacy,USA,108.29525688317389,0.21309595496717149,78.54604136966033,7.525768363254963,4.420979674318504,True,9.2,8.6,8.5,1.0,1.5307141123589916,False
MED004875,Ketocillin,Antipsychotic,Tablet,Takeda,A399319,06/2025,53.93,Hospital Pharmacy,Switzerland,103.60869150666143,0.11579576142047704,80.71327333292484,6.852055946809723,1.4972031250476139,True,8.9,9.5,9.0,1.0,0.05892995799902706,False
MED004876,Ketomycin,Painkiller,Syrup,Sanofi,078221,10/2032,33.7,Hospital Pharmacy,Nigeria,99.70811418128618,0.3097142532599413,97.23381851738178,7.123410293217516,3.2678140332294676,True,7.9,9.4,9.3,1.0,0.23418406503075118,False
MED004877,Octvmvmr 57®,Cardiovascular,Capsule,Boehringer Ingelheim,T1995205,03/2024,89.94,Hospital Pharmacy,USA,92.38209628423813,0.8983934440725772,89.86738599469857,5.7352548609226925,2.5466235006456275,True,9.7,10.0,9.8,1.0,0.6255714386477083,False
MED004878,Parapril®,Antihistamine,Capsule,Sanofi,M03482,09/2028,69.12,Official Pharmacy,China,104.77097828260968,0.6091071498753038,86.96814429573348,6.910324944353036,2.63059244005339,True,10.0,8.4,7.8,1.0,0.2814583433113914,False
MED004879,Ammycin,Antidiabetic,Syrup,Novartis,E942150,12/2027,118.77,Hospital Pharmacy,Germany,100.34468287688884,0.0,87.3563984718875,6.838807230797997,2.147228377919777,True,8.2,8.2,10.0,0.0,0.8566274406042491,False
MED004880,Tamvastatin 81,Antihistamine,Injection,GlaxoSmithKline,296256242,10/2026,151.93,Direct from Distributor,USA,101.31826699869826,0.5337781389415002,90.96650205777792,6.612034748179322,1.2049490365409126,True,7.8,9.1,8.6,0.0,0.9820207353425909,False
MED004881,Pziixwz®,Antihistamine,Tablet,Boehringer Ingelheim,Y14237,01/2024,85.77,Unknown Source,USA,85.3349939287691,0.0,44.84821365277446,7.776279857831286,28.332552854047346,False,4.9,9.0,6.8,7.0,8.97678820524898,True
MED004882,Alpljiu,Antidiabetic,Injection,Pfizer,U35846,11/2027,93.93,Hospital Pharmacy,India,51.80663969940197,4.5109274258197285,66.94553785332205,5.993044116718871,18.07724752572138,False,3.6,6.1,7.0,6.0,4.161892096251201,True
MED004883,Dpuuhg 60,Antibiotic,Ointment,Roche,P07378,09/2031,138.54,Unknown Source,USA,98.34401158772374,0.4326362995492963,91.03310582690207,7.461141340897003,3.200240978906777,False,7.8,9.0,8.4,0.0,0.81662451063618,False
MED004884,Fluolol 54,Antiviral,Syrup,Amgen,2826645,03/2028,42.2,Hospital Pharmacy,USA,103.63127135361191,0.7068406728927791,87.59426889031123,6.110556565611045,2.1547192499309054,True,10.0,9.9,10.0,2.0,-0.27660881254716896,False
MED004885,Khfkdbmg,Hormone,Ointment,Abbott,221083765,09/2028,74.69,Online Pharmacy (Verified),China,105.43615758413014,0.5195161901422921,90.91403016536393,6.50905186099519,3.958025894176356,True,9.3,9.1,8.0,1.0,0.2502785633944504,False
MED004886,Fluvastatin,Cardiovascular,Gel,Roche,009803,06/2025,71.76,Direct from Distributor,India,101.53663890941235,0.56910844626498,87.15841066185767,7.224756196600861,1.320245194561072,True,8.6,9.4,8.1,0.0,0.33761285274853725,False
MED004887,Cefdipine,Antidiabetic,Ointment,Eli Lilly,7576881,12/2028,22.24,Hospital Pharmacy,China,107.24299615446245,0.486051503550425,91.59470794586296,7.632350464321387,3.285982562997437,False,9.1,7.6,8.4,0.0,0.019793638199033514,False
MED004888,Loravastatin 93®,Hormone,Capsule,Roche,B379350,07/2028,73.81,Official Pharmacy,UK,105.0477919844117,0.216248713778112,95.6064649932613,7.17748612195092,3.945796853814778,True,6.9,10.0,8.8,0.0,0.6549630408485847,False
MED004889,Vxadmvnpb 98,Painkiller,Injection,Roche,7332753,05/2026,61.29,Official Pharmacy,USA,101.83187376179745,0.5827308001186342,88.296117955349,6.869127595699541,0.013165961175750418,True,10.0,9.0,9.9,1.0,0.9860507735595193,False
MED004890,Paradronate,Cardiovascular,Capsule,Eli Lilly,418717509,08/2026,27.53,Direct from Distributor,USA,98.46907373775507,0.3113135709159053,90.42488010588878,6.985028170855683,2.079312618675261,True,9.2,7.6,9.8,1.0,0.6543144600801211,False
MED004891,Amzole,Antibiotic,Gel,Novartis,E940101,06/2026,17.8,Street Vendor,China,80.40072612274908,0.9341494928158935,93.15148734677511,10.201773982522841,21.590415363570884,False,4.6,2.6,3.0,1.0,2.9704398040352293,True
MED004892,Erysartan®,Cardiovascular,Syrup,Amgen,L666121,01/2024,30.4,Official Pharmacy,China,60.51841284822366,5.849114526709554,100.0,5.122489207203821,12.282034442877883,False,9.1,1.1,5.8,9.0,-9.576685763643862,True
MED004893,Dmdidzt,Antidiabetic,Cream,AstraZeneca,295541,05/2028,65.76,Online Pharmacy (Verified),China,98.08236144979108,0.5264345776097646,88.51477819622146,6.91063080984215,1.7518348975418514,True,9.3,9.3,9.9,0.0,0.008800175345820616,False
MED004894,Ihztatm,Antipsychotic,Capsule,Amgen,N105133,02/2024,22.5,Official Pharmacy,Switzerland,90.76792263138586,1.0681468256942084,79.43483556803845,6.904227123596876,3.0226970038327474,True,8.1,8.4,9.0,0.0,0.7905923936358539,False
MED004895,Valdronate 84,Antibiotic,Ointment,AstraZeneca,P99685,08/2028,37.95,Direct from Distributor,India,45.28799908139254,4.986595700295944,78.9829693705977,6.308770342191522,12.748476849651695,True,5.0,3.8,4.1,3.0,2.661006316340785,True
MED004896,Benzvastatin®,Antihistamine,Gel,Merck,Q739725,03/2024,90.09,Direct from Distributor,USA,95.00219841057145,0.30335225986810294,94.49499957397778,7.710065768618225,1.536164928062169,True,7.3,8.2,8.9,0.0,0.8646764678477403,False
MED004897,Methvastatin 50,Painkiller,Ointment,Abbott,V13004,03/2027,153.14,Online Pharmacy (Unverified),India,99.35258463364167,0.46405072438144984,87.30034938721552,7.2115640160620655,4.267547264000771,True,8.7,9.2,9.2,0.0,0.7283844876219279,False
MED004898,Methdronate®,Painkiller,Injection,Sanofi,N2930636,05/2028,43.35,Direct from Distributor,Germany,101.60169819412666,0.4609008305126038,87.68322791815045,6.889466731553722,1.2071740313788382,True,9.0,8.2,9.3,1.0,0.8972552679669916,False
MED004899,Flutidine,Antidiabetic,Injection,Amgen,R3436085,12/2028,93.7,Online Pharmacy (Verified),Mexico,100.37685132939639,0.2625913904837567,92.21471898756784,7.248342533883339,0.6465731962935513,True,8.7,9.4,9.1,0.0,0.5701382605686252,False
MED004900,Sulfdipine,Antibiotic,Syrup,Eli Lilly,H47759,09/2027,84.26,Official Pharmacy,Switzerland,104.69137911388796,0.7733402406108707,98.56398924909382,7.999240833849996,0.1977644000718568,True,9.4,8.7,9.6,0.0,1.4257752735581943,False
MED004901,Aovatwb,Painkiller,Injection,Eli Lilly,W9792324,08/2026,39.79,Street Vendor,Switzerland,101.41601545620384,0.6000599462176077,93.63389079203432,6.359269750023345,1.1369903455663697,True,7.6,8.9,9.3,0.0,0.3373139192197635,False
MED004902,Dvltvc 16,Hormone,Tablet,Sanofi,186719962,02/2027,73.79,Official Pharmacy,Germany,96.69222113394659,0.8102183508510565,88.89793894717054,6.344340617396071,0.9517075621100826,True,7.6,9.3,9.1,0.0,-0.22560708167074595,False
MED004903,Flupril®,Antibiotic,Capsule,Takeda,M890551,07/2026,61.71,Official Pharmacy,India,96.58755968216528,0.0,93.57217096543918,6.480173273222375,2.384322408377658,True,7.7,7.9,8.6,0.0,-0.021348088234147022,False
MED004904,Fluoxacin 41,Cardiovascular,Gel,Boehringer Ingelheim,848344480,12/2028,103.35,Hospital Pharmacy,USA,102.50735387569424,0.795792384057268,92.55069972425296,6.5058209369428655,0.7120010163211714,True,7.4,9.1,9.7,0.0,1.3359469220308249,False
MED004905,Cjhjbnd®,Antipsychotic,Gel,Merck,A039802,10/2026,134.91,Hospital Pharmacy,USA,94.43208705940631,0.5352184071925655,89.4712978761624,7.189262515608581,1.2532355077688433,True,8.1,10.0,8.6,0.0,0.9911837348851291,False
MED004906,Parasartan,Antiviral,Ointment,Johnson & Johnson,G56571,03/2027,95.49,Official Pharmacy,India,98.72672415698266,0.6298531612674522,94.85180108179408,6.520553551716904,3.1755550685934715,True,8.2,9.3,9.1,0.0,0.23835758341333368,False
MED004907,Adiapcxf®,Antiviral,Tablet,Johnson & Johnson,U361638,08/2027,25.91,Online Pharmacy (Unverified),Mexico,40.23352730740593,3.9553957537270317,75.86742072632964,6.262041599953157,0.0,True,6.3,4.7,5.9,2.0,-0.040524138904557194,False
MED004908,Loraformin,Antiviral,Syrup,Amgen,Z1464904,01/2028,122.34,Official Pharmacy,India,102.71283535129892,0.45113204832127124,93.87729487677055,6.764561418536006,2.8344530875541976,True,8.7,9.5,8.4,1.0,0.7917581682566626,False
MED004909,Cefstatin®,Painkiller,Ointment,Abbott,A366110,12/2028,149.6,Online Pharmacy (Verified),Germany,95.3282835273454,0.27524404921876644,99.02366380343231,6.0904347749809595,1.5960577859330547,True,9.4,9.4,8.4,0.0,0.22014759589329352,False
MED004910,Methdipine,Antidiabetic,Tablet,Boehringer Ingelheim,P86273,05/2026,98.64,Hospital Pharmacy,Switzerland,97.43237125568267,0.6090089977943238,88.2184051624035,8.024811608901208,0.8744222416497989,True,8.9,7.8,7.8,0.0,-0.1702839189103722,False
MED004911,Dexpril,Antiviral,Gel,GlaxoSmithKline,4185501,01/2028,46.79,Direct from Distributor,Germany,96.3941676820013,2.652437123721649,69.47455656918801,5.797954706405205,34.22516994972149,True,4.1,5.2,8.0,8.0,-3.0346714898330687,True
MED004912,Qpxxmtk 57,Antihistamine,Tablet,Takeda,M77807,12/2027,114.29,Official Pharmacy,India,99.97376082634179,0.32475344464537337,90.34399979147496,6.8590366135249266,3.2218946126506016,True,7.1,9.3,8.5,0.0,0.8247626666802822,False
MED004913,Bcptizoei,Antipsychotic,Gel,Amgen,E462465,02/2026,115.91,Direct from Distributor,Germany,100.91701057026751,0.4966404613366367,98.37960601959824,7.567271977500229,0.0,True,9.3,9.0,8.9,0.0,0.8744508139546436,False
MED004914,Oxyprazole,Antidiabetic,Ointment,Merck,J19231,10/2026,121.79,Official Pharmacy,UK,102.09103683521148,0.5594722241930683,86.41928448555856,6.9026432896777585,4.673848517945196,True,7.4,8.6,8.8,0.0,0.7172646474904346,False
MED004915,Neoprazole,Antipsychotic,Capsule,Boehringer Ingelheim,680642453,01/2028,110.7,Online Pharmacy (Verified),China,100.25222970645642,0.4849313103787524,88.35080326679311,7.370321570792935,0.7432042310787714,True,6.4,10.0,9.7,0.0,0.04335509151351041,False
MED004916,Fluprazole,Antiviral,Capsule,Abbott,J95916,08/2028,68.23,Hospital Pharmacy,UK,99.48811695088237,0.34466114134020737,88.76730855069083,7.028165667194182,2.1669817326573715,True,9.3,6.8,8.6,0.0,0.006271669635895871,False
MED004917,Htodrvva,Hormone,Cream,Takeda,X9874747,10/2027,82.49,Hospital Pharmacy,UK,98.3957429449048,0.7825393065453918,90.92083231009286,7.388621269546756,4.271314837851812,True,9.5,10.0,9.2,0.0,0.6036030987453971,False
MED004918,Amzole 5,Cardiovascular,Tablet,Amgen,647564770,09/2027,108.18,Official Pharmacy,Nigeria,105.73819099284239,0.21654049186726376,94.5291158217052,7.5441386987134695,0.05162671717705747,True,9.9,9.7,9.2,0.0,0.2934608568677116,False
MED004919,Valformin,Hormone,Capsule,Bayer,Z5926374,01/2030,134.26,Hospital Pharmacy,Switzerland,95.89599095679506,0.14900326068447667,92.70750513262355,6.147894698545718,1.2012447120204817,True,8.8,9.7,8.9,0.0,0.5726839405629479,False
MED004920,Dgqxpnp,Hormone,Gel,Johnson & Johnson,55570909,07/2028,78.03,Official Pharmacy,China,104.97039454429037,0.0033090697965790783,84.64703797677414,6.642982549835275,1.3692232028093156,True,10.0,7.8,8.8,0.0,1.7501912473843118,False
MED004921,Cefolol,Antipsychotic,Tablet,AstraZeneca,C5016509,06/2026,94.81,Official Pharmacy,India,100.04139393825325,0.0,91.70996103092959,7.171398832349578,2.9866212547875435,True,6.9,8.7,9.3,0.0,1.3111656548423427,False
MED004922,Benzoxacin,Antiviral,Tablet,Takeda,A28676,12/2026,107.1,Online Pharmacy (Verified),USA,99.12634727275862,0.4450579125721968,95.07989563608426,7.6521750399675295,1.8643427550525744,True,8.1,7.2,8.2,0.0,0.8166115662617488,False
MED004923,Valmycin 14,Hormone,Syrup,Abbott,271393,12/2028,98.49,Online Pharmacy (Verified),Unknown,101.01900822637485,0.38775457571447847,95.3064937619096,6.939499921449522,3.2939094522539953,True,9.4,8.4,9.6,0.0,0.8900319181184897,False
MED004924,Fluzole,Antidiabetic,Syrup,Takeda,2097868,10/2027,122.41,Hospital Pharmacy,India,95.7554354549861,0.0,100.0,6.606771217880583,0.3811896343211205,True,8.5,8.7,8.6,1.0,0.583865563438601,False
MED004925,Rifoxacin®,Painkiller,Ointment,GlaxoSmithKline,J001320,11/2026,159.73,Online Pharmacy (Verified),USA,104.54072951564729,0.5140985402523025,94.79518233194787,7.009434636596965,2.1012890068787002,True,9.0,9.3,9.3,0.0,0.8076325157806634,False
MED004926,Azaformin,Antipsychotic,Tablet,Novartis,3055067,04/2026,100.67,Official Pharmacy,India,103.01219298010281,0.7268209195516329,82.65009757028025,7.1096246653471615,2.2606220266082904,True,9.0,8.7,9.0,1.0,-0.16230056177355945,False
MED004927,Azaolol,Hormone,Syrup,Bristol-Myers Squibb,G62991,09/2026,109.25,Official Pharmacy,USA,97.32500052500335,0.32324985739586276,90.0680467609663,6.893709488566319,0.6282362349960058,True,9.4,8.8,10.0,1.0,0.6762943704026609,False
MED004928,Nxlbwylx,Antihistamine,Gel,Johnson & Johnson,84830743,06/2026,130.67,Hospital Pharmacy,Germany,102.41289568775557,0.4727541837842004,88.18772353363302,7.668234855038575,2.398574243747193,True,10.0,9.0,9.2,0.0,0.38020212594278585,False
MED004929,Isostatin,Hormone,Ointment,Bristol-Myers Squibb,B78306,04/2026,116.79,Hospital Pharmacy,Switzerland,97.21196906783638,0.6330283848718513,88.29726599264411,6.503370168872441,3.233993786812335,True,9.0,8.2,10.0,0.0,0.6458611150586722,False
MED004930,Erytidine®,Cardiovascular,Capsule,Bristol-Myers Squibb,E98619,06/2034,151.11,Hospital Pharmacy,Switzerland,95.12672778495988,0.3187919015780149,89.3531603705207,7.227590299410391,3.1446304246758867,True,9.1,8.7,9.2,0.0,0.732813276729973,False
MED004931,Azatidine,Antidiabetic,Tablet,Roche,R34124,03/2026,108.18,Direct from Distributor,India,101.44514323881849,0.46526252601399326,93.59351453216476,6.454979585129198,1.4592474441110557,True,7.6,8.3,9.3,0.0,-0.08099303891704357,False
MED004932,Ozlandv®,Antibiotic,Syrup,Eli Lilly,069332131,02/2027,36.07,Official Pharmacy,China,99.24569980245168,0.6367672246892722,87.46425664093168,6.649627421445978,0.24774436158255386,True,8.1,8.5,8.3,0.0,-0.1327198985767648,False
MED004933,Ketooxacin®,Antiviral,Capsule,Johnson & Johnson,N6955149,12/2030,20.05,Street Vendor,UK,57.84289266083052,1.136267613031679,63.48599600037625,9.101555184281832,22.454328564803316,False,5.4,1.5,8.0,1.0,-4.075453557433277,True
MED004934,Ydbbysou,Cardiovascular,Tablet,Roche,T23711,04/2024,22.14,Direct from Distributor,UK,99.3597461409746,0.47498113004627845,89.02469308502717,6.631056354194992,0.0,True,8.7,8.7,9.4,0.0,0.31429147570986526,False
MED004935,Amcillin,Painkiller,Ointment,Takeda,1843115,08/2026,78.32,Street Vendor,Switzerland,105.20155510926593,0.5672829449299287,81.56670242130562,6.739408875774362,2.6279602772527832,True,8.3,9.2,9.6,0.0,0.49847859961101754,False
MED004936,Rifdipine,Antipsychotic,Tablet,Sanofi,L0726624,11/2027,124.81,Online Pharmacy (Verified),USA,103.34391852173813,0.5379119444217044,81.39991351990035,7.333907032432373,2.4839170184670327,True,7.3,8.8,8.2,0.0,0.16897053529420036,False
MED004937,Sndkpzbb,Antibiotic,Syrup,AstraZeneca,R39206,02/2024,50.64,Direct from Distributor,Switzerland,90.26369808122803,3.620127232046896,78.35694053037422,2.086252267293412,0.0,False,4.0,2.9,6.7,4.0,5.740243777655881,True
MED004938,Zolformin®,Antipsychotic,Capsule,Pfizer,N099772,02/2028,23.18,Unknown Source,USA,103.98371044745271,0.6567511495184618,92.63518184726038,6.4891360232711435,1.9949845030824933,True,9.5,8.7,8.1,0.0,1.936799063525051,False
MED004939,Sulfcillin,Antiviral,Tablet,Boehringer Ingelheim,T33424,03/2027,48.61,Hospital Pharmacy,China,95.42239054418526,0.03619754563591976,92.96655325284972,7.42660734629122,2.9353059240182158,True,8.0,8.0,10.0,0.0,1.0695372182767144,False
MED004940,Glidronate,Cardiovascular,Tablet,Merck,631738,01/2027,141.33,Direct from Distributor,India,99.66250174635441,0.5509732587993371,90.28259966696106,6.854470912825119,0.7996044488131817,True,8.5,7.9,9.1,0.0,-0.11556125799165018,False
MED004941,Methprazole®,Antihistamine,Gel,Novartis,886276,01/2024,16.31,Street Vendor,Nigeria,89.25143517060562,3.115878147290112,64.09175716574865,7.738801353515679,14.536436016552338,False,2.0,5.7,7.1,4.0,-4.4915508240942685,True
